报告ID,报告编号,发布日期,观察窗,日文题名,语言,报告类型,资料角色,科技关联层级,主题标签,官方落地页,仓储记录ID,官方PDF,页面来源,本地原始资产,本地文本,本地切片或转写,字节数,SHA256,PDF页数,提取文本字符数,本地状态,错误,获取日期
C-NISTEP-DP210-DCC57D93,DP:210,2022-07-01,W3,日本の産業におけるイノベーションの専有可能性と技術機会の変容;1994-2020,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；中国科技能力与国际比较,http://hdl.handle.net/11035/00006727,6795,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP210-DCC57D93.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP210-DCC57D93.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP210-DCC57D93.md,4750591,4658e214a72a02c052abfe008d245a2ac7fb65266c29339f11cbe09918c17814,42,30838,官方PDF已保存并校验,,2026-08-22
C-NISTEP-DP211-A99F5F69,DP:211,2022-07-01,W3,科学技術に関する国民意識調査 －SDGsについて－,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；企业研发、创新与产学合作,http://hdl.handle.net/11035/00006728,6796,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP211-A99F5F69.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP211-A99F5F69.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP211-A99F5F69.md,19379529,bc68cf1932e35e19724ddaba5aa2e829108820c8da3ef04958e13ab26cff69e8,138,51646,官方PDF已保存并校验,,2026-08-22
C-NISTEP-DP212-21425B42,DP:212,2022-08-01,W3,我が国の研究組織における組織とチームの分野多様性のマッピングと現状把握,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006735,6803,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP212-21425B42.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP212-21425B42.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP212-21425B42.md,5420690,f8d3decca23e54a57e1bad51ecc7eb5aafbd77e7084c0dbaa565b878c9961ede,90,114001,官方PDF已保存并校验,,2026-08-22
C-NISTEP-NR194-82D46D70,NR:194,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）報告書,日文,NISTEP正式报告,机构正式研究,科技创新政策与能力基线,科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理,http://hdl.handle.net/11035/00006731,6799,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR194-82D46D70.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-NR194-82D46D70.md,431906,2521004828e746323e8e6ed36120113bd33ea1c6dde4a04c5b2f25daa0528e02,0,179180,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-NR195-43A573B2,NR:195,2022-08-01,W3,科学技術の状況に係る総合的意識調査（NISTEP定点調査2021）データ集,日文,NISTEP正式报告,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006733,6801,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-NR195-43A573B2.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-NR195-43A573B2.md,4284,aba2c96d5a02a050cd2bd8f20197bafe2258b0710784e91a0925a3fa75d2cb90,0,1729,官方发布页摘要已保存,,2026-08-22
C-NISTEP-RM318-4870B0AB,RM:318,2022-08-01,W3,科学技術指標2022,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理；中国科技能力与国际比较,http://hdl.handle.net/11035/00006730,6798,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM318-4870B0AB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM318-4870B0AB.md,632835,e1e541ac40682a1578240bf2210c5817631308c7121c54e6fca9b17c816c398d,0,249496,官方HTML版报告已保存,,2026-08-22
C-NISTEP-DP213-3917EBDE,DP:213,2022-09-01,W3,オープン・イノベーション活動が企業収益に及ぼす影響に関する実証研究,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；开放科学、研究诚信与治理,http://hdl.handle.net/11035/00006736,6804,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP213-3917EBDE.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP213-3917EBDE.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP213-3917EBDE.md,1031407,465b25565fb13308de70c964b8d9367db17ec7d40c977197f36bbc0a5f56ff81,21,20470,官方PDF已保存并校验,,2026-08-22
C-NISTEP-DP214-9192DD28,DP:214,2022-10-01,W3,民間企業の研究開発関連業務における日本の大学との連携状況の分析―研究開発者育成を含めた工学系領域における研究開発力強化の課題検討―,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；开放科学、研究诚信与治理,http://hdl.handle.net/11035/00006738,6807,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP214-9192DD28.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP214-9192DD28.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP214-9192DD28.md,2926852,8b53d211c57fd6d75797af38ff053aba98e291565819368cbef83ad7f4de2e51,44,41462,官方PDF已保存并校验,,2026-08-22
C-NISTEP-DP215-06CA52DC,DP:215,2022-10-01,W3,日米独における科学技術指標の変遷,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理；中国科技能力与国际比较,http://hdl.handle.net/11035/00006739,6808,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP215-06CA52DC.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP215-06CA52DC.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP215-06CA52DC.md,3555,6bf5b25fdbdcc574988540ad4b6ee646d6d3c3cd6170c2402fd02518b394dbf3,0,2391,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-DP216-6206F623,DP:216,2022-10-01,W3,NSFデータを用いた研究課題動向分析の試み,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006742,6811,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP216-6206F623.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP216-6206F623.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP216-6206F623.md,4041,492d5bb5e51208fa8f7cbad2986d3a2afd85c4be37512b2e42d82e3c93e80f0b,0,1659,官方发布页摘要已保存,,2026-08-22
C-NISTEP-RM319-C73E7809,RM:319,2022-10-01,W3,地域の未来を再考する －新型コロナウイルス感染症流行後に目指す社会 及びその実現に向けた方策の検討－,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006737,6805,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM319-C73E7809.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM319-C73E7809.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM319-C73E7809.md,321623,13105889933df1f1257ebf83c21ce2b84ef9e9e1633ec0cc2e73de20b09ea59d,0,122243,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM320-78FA50FB,RM:320,2022-10-01,W3,世界のフォーサイトの動向－コロナ禍の影響と今後の活動－,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006740,6809,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM320-78FA50FB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM320-78FA50FB.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM320-78FA50FB.md,4033,e7b0fbfe5243d680e00cf1dda56521cad2bde9667cee0ddab21053436afc5587,0,1596,官方发布页摘要已保存,,2026-08-22
C-NISTEP-DP217-DBC76163,DP:217,2022-11-01,W3,女性役員比率の労働生産性へ与える効果及び イノベーション実現との関係,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科技人才、博士与职业流动；企业研发、创新与产学合作；科技前瞻、新兴议题与社会；开放科学、研究诚信与治理,http://hdl.handle.net/11035/00006748,6819,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP217-DBC76163.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-DP217-DBC76163.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-DP217-DBC76163.md,53606,1cfdf7e3c7dad65d927a0426fc6c33926729b1967fd7d05fdbf238c0e803aaf7,0,25980,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-RM321-7877048F,RM:321,2022-12-01,W3,地域科学技術指標2020,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；关键技术、专利与产业竞争力；科技指标、论文与国际比较；科研体系、资助与研究基础；科技人才、博士与职业流动；企业研发、创新与产学合作,http://hdl.handle.net/11035/00006750,6821,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-RM321-7877048F.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-RM321-7877048F.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-RM321-7877048F.md,9640248,171e0b30d9677f503272962e210e043a3f5cd0cbf9248c080e37a1f7a903b56c,262,279086,官方PDF已保存并校验,,2026-08-22
C-NISTEP-RM322-98C42375,RM:322,2022-12-01,W3,大学の研究規模による研究活動の違いと新型コロナウイルス感染症が大学の研究活動に与えた影響: 研究室パネル調査定常報告2021,日文,调查资料,机构正式研究,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；科技前瞻、新兴议题与社会,http://hdl.handle.net/11035/00006749,6820,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM322-98C42375.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页文本\C-NISTEP-RM322-98C42375.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\网页转写\C-NISTEP-RM322-98C42375.md,409035,5cda19823397234ba1dee5ba418a89b1b03d84d9e3dad8745004bd6a35a90c97,0,177930,官方仓储PDF代理全文已保存,,2026-08-22
C-NISTEP-DP218-A28F3FE0,DP:218,2023-01-01,W3,科学技術に関する国民意識調査－人的国際交流について－,日文,讨论论文,作者讨论论文,科技创新政策与能力基线,人工智能、数据与数字技术；科技指标、论文与国际比较；科研体系、资助与研究基础；企业研发、创新与产学合作；中国科技能力与国际比较,http://hdl.handle.net/11035/00006755,6827,,既有本地资产,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-NISTEP-DP218-A28F3FE0.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-NISTEP-DP218-A28F3FE0.txt,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\切片\C-NISTEP-DP218-A28F3FE0.md,8481999,d13ecef66d7608e8b76b18d7b233ce4266badfd1adf9ff03c224f2fc707f356c,144,82638,官方PDF已保存并校验,,2026-08-22
