主题标签,报告ID,发布日期,观察窗,材料类型,报告名称,资料角色,官方摘要,本地原始资产,本地文本,官方落地页
科技人才与科研安全,C-CSET-6084,2021-06-01,W2,CSET原创研究报告,"Research Security, Collaboration, and the Changing Map of Global R&D",作者/项目正式研究,"The global map of research has shifted dramatically over the last 20 years. Annual global investment in research and development has tripled, and the United States’ share of both global R&D funding and total research output is diminishing. The open research system, with its expanding rates of investment and interconnectedness, has delivered tremendous benefits to many nations but also created new challenges for research integrity and security.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6084.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6084.txt,https://cset.georgetown.edu/publication/research-security-collaboration-and-the-changing-map-of-global-rd/
国家创新体系与产业政策,C-CSET-6084,2021-06-01,W2,CSET原创研究报告,"Research Security, Collaboration, and the Changing Map of Global R&D",作者/项目正式研究,"The global map of research has shifted dramatically over the last 20 years. Annual global investment in research and development has tripled, and the United States’ share of both global R&D funding and total research output is diminishing. The open research system, with its expanding rates of investment and interconnectedness, has delivered tremendous benefits to many nations but also created new challenges for research integrity and security.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6084.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6084.txt,https://cset.georgetown.edu/publication/research-security-collaboration-and-the-changing-map-of-global-rd/
技术转移与出口管制,C-CSET-6404,2021-06-21,W2,CSET原创研究报告,Poison in the Well,作者/项目正式研究,"Modern machine learning often relies on open-source datasets, pretrained models, and machine learning libraries from across the internet, but are those resources safe to use? Previously successful digital supply chain attacks against cyber infrastructure suggest the answer may be no. This report introduces policymakers to these emerging threats and provides recommendations for how to secure the machine learning supply chain.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6404.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6404.txt,https://cset.georgetown.edu/publication/poison-in-the-well/
数字治理与网络安全,C-CSET-6404,2021-06-21,W2,CSET原创研究报告,Poison in the Well,作者/项目正式研究,"Modern machine learning often relies on open-source datasets, pretrained models, and machine learning libraries from across the internet, but are those resources safe to use? Previously successful digital supply chain attacks against cyber infrastructure suggest the answer may be no. This report introduces policymakers to these emerging threats and provides recommendations for how to secure the machine learning supply chain.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6404.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6404.txt,https://cset.georgetown.edu/publication/poison-in-the-well/
科技人才与科研安全,C-CSET-6554,2021-06-30,W2,CSET原创研究报告,China’s National Cybersecurity Center,作者/项目正式研究,"China’s National Cybersecurity Center (NCC) resides on a 40 km2 plot in Wuhan. As one indication of its significance, the Chinese Communist Party’s highest-ranking members have an oversight committee for the facility. Over the next decade, the NCC will provide the talent, innovation, and indigenization of cyber capabilities that China’s Ministry of State Security, Ministry of Public Security, and People’s Liberation Army Strategic Support Force hacking teams lack. Though still under construction, the NCC’s first class of graduates will cross the stage in June 2022.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6554.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6554.txt,https://cset.georgetown.edu/publication/chinas-national-cybersecurity-center/
数字治理与网络安全,C-CSET-6554,2021-06-30,W2,CSET原创研究报告,China’s National Cybersecurity Center,作者/项目正式研究,"China’s National Cybersecurity Center (NCC) resides on a 40 km2 plot in Wuhan. As one indication of its significance, the Chinese Communist Party’s highest-ranking members have an oversight committee for the facility. Over the next decade, the NCC will provide the talent, innovation, and indigenization of cyber capabilities that China’s Ministry of State Security, Ministry of Public Security, and People’s Liberation Army Strategic Support Force hacking teams lack. Though still under construction, the NCC’s first class of graduates will cross the stage in June 2022.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6554.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6554.txt,https://cset.georgetown.edu/publication/chinas-national-cybersecurity-center/
国家创新体系与产业政策,C-CSET-6554,2021-06-30,W2,CSET原创研究报告,China’s National Cybersecurity Center,作者/项目正式研究,"China’s National Cybersecurity Center (NCC) resides on a 40 km2 plot in Wuhan. As one indication of its significance, the Chinese Communist Party’s highest-ranking members have an oversight committee for the facility. Over the next decade, the NCC will provide the talent, innovation, and indigenization of cyber capabilities that China’s Ministry of State Security, Ministry of Public Security, and People’s Liberation Army Strategic Support Force hacking teams lack. Though still under construction, the NCC’s first class of graduates will cross the stage in June 2022.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6554.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6554.txt,https://cset.georgetown.edu/publication/chinas-national-cybersecurity-center/
人工智能与算力,C-CSET-6957,2021-07-20,W2,涉华科技政策证词,Will Hunt’s Testimony Before the Strategic Technologies and Advanced Research (STAR) Subcommittee,作者政策证词,CSET Research Analyst Will Hunt testified before the Strategic Technologies and Advanced Research (STAR) Subcommittee on “Microelectronics: Levers for Promoting Security and Innovation.” He offered recommendations to advance the U.S.’ semiconductor industry.,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6957.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6957.txt,https://cset.georgetown.edu/publication/will-hunts-testimony-before-the-strategic-technologies-and-advanced-research-star-subcommittee/
国家创新体系与产业政策,C-CSET-6957,2021-07-20,W2,涉华科技政策证词,Will Hunt’s Testimony Before the Strategic Technologies and Advanced Research (STAR) Subcommittee,作者政策证词,CSET Research Analyst Will Hunt testified before the Strategic Technologies and Advanced Research (STAR) Subcommittee on “Microelectronics: Levers for Promoting Security and Innovation.” He offered recommendations to advance the U.S.’ semiconductor industry.,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6957.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6957.txt,https://cset.georgetown.edu/publication/will-hunts-testimony-before-the-strategic-technologies-and-advanced-research-star-subcommittee/
综合科技竞争,C-CSET-6780,2021-07-22,W2,CSET原创研究报告,The Huawei Moment,作者/项目正式研究,"For the first time, a Chinese company—Huawei—is set to lead the global transition from one key national security infrastructure technology to the next. How did Washington, at the beginning of the twenty-first century, fail to protect U.S. firms in this strategic technology and allow a geopolitical competitor to take a leadership position in a national security relevant critical infrastructure such as telecommunications? This policy brief highlights the characteristics of 5G development that China leveraged, exploited, and supported to take the lead in this key technology. The Huawei case study is in some ways the canary in the coal mine for emerging technologies and an illustration of what can happen to U.S. competitiveness when China’s companies do not have to base decisions on market forces.",C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CSET-6780.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CSET-6780.txt,https://cset.georgetown.edu/publication/the-huawei-moment/
