主题标签,科技关联层级,报告ID,发布日期,观察窗,报告名称,资料角色,本地原始资产,本地文本,官方落地页,本地状态
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2021-RR-01,2021-06-01,W2,人工知能研究の新潮流 ～日本の勝ち筋～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-01.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2021-RR-01,2021-06-01,W2,人工知能研究の新潮流 ～日本の勝ち筋～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-01.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2021-RR-01,2021-06-01,W2,人工知能研究の新潮流 ～日本の勝ち筋～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-01.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2021-RR-01,2021-06-01,W2,人工知能研究の新潮流 ～日本の勝ち筋～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-01.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2021-SP-01,2021-06-01,W2,材料創製技術を革新するプロセス科学基盤　～プロセス・インフォマティクス～,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-01.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2021-XR-02,2021-06-01,W2,自然科学系研究者のための ELSI解説,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-02.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2021-RR-02,2021-07-01,W2,近年のイノベーション事例から見るバイオベンチャーとイノベーションエコシステム,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-RR-02.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-RR-02.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-RR-02.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
生命科学、生物技术与医疗,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
能源、环境与绿色转型,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
科技创新政策、科研体系与人才,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
研究安全、科技外交与国际比较,核心科技直接材料,C-CRDS-FY2021-XR-01,2021-07-01,W2,日本語仮訳：先端材料イノベーションのための共同プラットフォーム　OECD科学技術イノベーションポリシーペーパー（95号）,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-XR-01.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-XR-01.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-XR-01.html,官方PDF已保存并校验
人工智能、机器人与计算系统,核心科技直接材料,C-CRDS-FY2021-SP-03,2021-08-01,W2,人工知能と科学 〜AI・データ駆動科学による発見と理解〜,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-03.html,官方PDF已保存并校验
先进材料、纳米与制造技术,核心科技直接材料,C-CRDS-FY2021-SP-03,2021-08-01,W2,人工知能と科学 〜AI・データ駆動科学による発見と理解〜,CRDS机构正式研究,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\原文PDF\C-CRDS-FY2021-SP-03.pdf,C:\Users\WINDOWS\OneDrive\知识库\智库信息爬虫\国际主要科技智库观点演变_研判\03_证据底稿\文本\C-CRDS-FY2021-SP-03.txt,https://www.jst.go.jp/crds/report/CRDS-FY2021-SP-03.html,官方PDF已保存并校验
